precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9116,220,62,1,811,1,986,510
9117,262,56,1,670,0,785,347
9118,296,79,1,780,0,987,393
9119,267,71,1,744,3,911,401
9121,294,62,1,758,0,950,391
9122,245,69,1,769,3,976,444
9123,235,65,1,740,1,902,439
9124,236,68,1,730,0,940,418
9125,238,78,1,740,0,911,413
9126,306,70,1,820,0,978,441
9127,280,83,1,819,0,985,453
9128,258,62,1,727,0,859,403
9129,199,38,1,621,0,772,376
9131,198,47,1,661,1,806,408
9132,164,74,1,701,1,898,456
9133,277,73,1,888,1,1083,532
9134,241,73,1,767,0,937,440
9135,262,56,1,652,0,831,326
9136,263,51,1,788,0,952,466
9137,278,73,1,785,0,977,420
9138,299,66,1,771,0,930,396
9139,335,79,1,831,0,1004,409
9141,300,59,1,794,1,963,429
9142,224,65,1,843,0,1003,544
9143,253,78,1,747,0,921,401
9144,265,63,1,832,1,983,492
9145,261,60,1,753,0,889,424
9146,211,78,1,799,2,929,503
9147,223,69,1,818,1,983,516
9148,227,71,1,869,0,1007,557
9149,246,72,1,842,0,976,510
9151,188,61,1,704,1,858,441
9152,105,70,1,636,1,842,449
9201,229,52,1,893,0,1047,608
9202,225,91,1,806,1,962,486
9203,330,104,1,857,0,1006,409
9204,287,71,1,733,0,849,366
9205,198,79,1,652,1,760,365
9206,355,79,1,822,1,960,379
