OBJECTID,precinct_id,num_blocks,total_population,hispanic_or_latino,NeighRep,SupDist,DISTRICT,CongDist,BARTDist,white,two_or_more_races,one_race_total,AssemDist,PREC_2010,native_hawaiian_and_other_pacif,PREC_2012,asian,total_population_not_hispanic_o,black_or_african_american,american_indian_and_alaska_nati,some_other_race
505,9427,11,1667.000000000000000,52.000000000000000,SUNSET,4,04,12,8,412.000000000000000,36.000000000000000,1631.000000000000000,19,2421,3.000000000000000,9427,1180.000000000000000,1615.000000000000000,9.000000000000000,0.000000000000000,27.000000000000000
506,9428,10,1666.000000000000000,72.000000000000000,SUNSET,4,04,12,8,520.000000000000000,31.000000000000000,1635.000000000000000,19,2427,1.000000000000000,9428,1069.000000000000000,1594.000000000000000,12.000000000000000,2.000000000000000,31.000000000000000
507,9429,16,1389.000000000000000,61.000000000000000,SUNSET,4,04,12,8,402.000000000000000,51.000000000000000,1338.000000000000000,19,2431,1.000000000000000,9429,906.000000000000000,1328.000000000000000,16.000000000000000,1.000000000000000,12.000000000000000
508,9431,11,1740.000000000000000,93.000000000000000,SUNSET,4,04,12,8,582.000000000000000,58.000000000000000,1682.000000000000000,19,2432,3.000000000000000,9431,1056.000000000000000,1647.000000000000000,13.000000000000000,4.000000000000000,24.000000000000000
509,9432,11,1672.000000000000000,60.000000000000000,SUNSET,4,04,12,8,494.000000000000000,60.000000000000000,1612.000000000000000,19,2426,2.000000000000000,9432,1081.000000000000000,1612.000000000000000,18.000000000000000,2.000000000000000,15.000000000000000
510,9433,11,1805.000000000000000,84.000000000000000,SUNSET,4,04,12,8,556.000000000000000,44.000000000000000,1761.000000000000000,19,2434,3.000000000000000,9433,1147.000000000000000,1721.000000000000000,21.000000000000000,3.000000000000000,31.000000000000000
511,9434,11,1616.000000000000000,133.000000000000000,SUNSET,4,04,12,8,603.000000000000000,78.000000000000000,1538.000000000000000,19,2428,9.000000000000000,9434,831.000000000000000,1483.000000000000000,46.000000000000000,13.000000000000000,36.000000000000000
512,9435,10,1657.000000000000000,76.000000000000000,SUNSET,4,04,12,8,456.000000000000000,76.000000000000000,1581.000000000000000,19,2436,2.000000000000000,9435,1084.000000000000000,1581.000000000000000,12.000000000000000,5.000000000000000,22.000000000000000
513,9436,12,1732.000000000000000,107.000000000000000,SUNSET,4,04,12,8,487.000000000000000,87.000000000000000,1645.000000000000000,19,2437,1.000000000000000,9436,1124.000000000000000,1625.000000000000000,8.000000000000000,1.000000000000000,24.000000000000000
514,9437,14,1661.000000000000000,99.000000000000000,SUNSET,4,04,12,8,539.000000000000000,32.000000000000000,1629.000000000000000,19,2438,1.000000000000000,9437,1041.000000000000000,1562.000000000000000,14.000000000000000,6.000000000000000,28.000000000000000
515,9438,10,1688.000000000000000,97.000000000000000,SUNSET,4,04,12,8,557.000000000000000,55.000000000000000,1633.000000000000000,19,2439,0.000000000000000,9438,1024.000000000000000,1591.000000000000000,21.000000000000000,6.000000000000000,25.000000000000000
516,9439,12,1573.000000000000000,74.000000000000000,SUNSET,4,04,12,8,452.000000000000000,44.000000000000000,1529.000000000000000,19,2433,2.000000000000000,9439,1032.000000000000000,1499.000000000000000,4.000000000000000,2.000000000000000,37.000000000000000
517,9441,16,1583.000000000000000,103.000000000000000,SUNSET,4,04,12,8,556.000000000000000,62.000000000000000,1521.000000000000000,19,2441,0.000000000000000,9441,924.000000000000000,1480.000000000000000,12.000000000000000,3.000000000000000,26.000000000000000
518,9442,11,1769.000000000000000,145.000000000000000,SUNSET,4,04,12,8,636.000000000000000,81.000000000000000,1688.000000000000000,19,2435,3.000000000000000,9442,982.000000000000000,1624.000000000000000,29.000000000000000,14.000000000000000,24.000000000000000
519,9443,9,1554.000000000000000,126.000000000000000,SUNSET,4,04,12,8,604.000000000000000,63.000000000000000,1491.000000000000000,19,2442,7.000000000000000,9443,816.000000000000000,1428.000000000000000,19.000000000000000,0.000000000000000,45.000000000000000
520,9444,12,1777.000000000000000,104.000000000000000,SUNSET,4,04,12,8,532.000000000000000,45.000000000000000,1732.000000000000000,19,2443,0.000000000000000,9444,1150.000000000000000,1673.000000000000000,11.000000000000000,0.000000000000000,39.000000000000000
521,9445,14,1581.000000000000000,100.000000000000000,SUNSET,4,04,12,8,509.000000000000000,47.000000000000000,1534.000000000000000,19,2444,1.000000000000000,9445,984.000000000000000,1481.000000000000000,13.000000000000000,1.000000000000000,26.000000000000000
522,9446,11,1700.000000000000000,96.000000000000000,SUNSET,4,04,12,8,653.000000000000000,66.000000000000000,1634.000000000000000,19,2445,2.000000000000000,9446,922.000000000000000,1604.000000000000000,23.000000000000000,3.000000000000000,31.000000000000000
523,9447,9,1522.000000000000000,120.000000000000000,SUNSET,4,04,12,8,644.000000000000000,56.000000000000000,1466.000000000000000,19,2446,2.000000000000000,9447,771.000000000000000,1402.000000000000000,13.000000000000000,0.000000000000000,36.000000000000000
524,9448,12,1651.000000000000000,102.000000000000000,SUNSET,4,04,12,8,621.000000000000000,46.000000000000000,1605.000000000000000,19,2447,3.000000000000000,9448,924.000000000000000,1549.000000000000000,19.000000000000000,0.000000000000000,38.000000000000000
525,9449,12,1446.000000000000000,62.000000000000000,SUNSET,4,04,12,8,414.000000000000000,34.000000000000000,1412.000000000000000,19,2448,7.000000000000000,9449,951.000000000000000,1384.000000000000000,15.000000000000000,3.000000000000000,22.000000000000000
526,9451,13,664.000000000000000,37.000000000000000,SUNSET,4,04,12,8,260.000000000000000,19.000000000000000,645.000000000000000,19,2440,0.000000000000000,9451,358.000000000000000,627.000000000000000,7.000000000000000,0.000000000000000,20.000000000000000
527,9452,11,1318.000000000000000,98.000000000000000,SUNSET,4,04,12,8,603.000000000000000,51.000000000000000,1267.000000000000000,19,2451,4.000000000000000,9452,609.000000000000000,1220.000000000000000,20.000000000000000,1.000000000000000,30.000000000000000
528,9453,12,712.000000000000000,36.000000000000000,SUNSET,4,04,14,8,359.000000000000000,31.000000000000000,681.000000000000000,19,2449,0.000000000000000,9453,303.000000000000000,676.000000000000000,6.000000000000000,2.000000000000000,11.000000000000000
529,9501,2,204.000000000000000,20.000000000000000,WST ADDITION,5,05,12,9,141.000000000000000,0.000000000000000,204.000000000000000,19,3501,0.000000000000000,9501,20.000000000000000,184.000000000000000,29.000000000000000,3.000000000000000,11.000000000000000
530,9502,2,348.000000000000000,26.000000000000000,LRL HTS/ANZA,5,05,12,8,215.000000000000000,8.000000000000000,340.000000000000000,19,2217,0.000000000000000,9502,98.000000000000000,322.000000000000000,12.000000000000000,0.000000000000000,15.000000000000000
531,9503,8,443.000000000000000,66.000000000000000,WST ADDITION,5,05,12,9,141.000000000000000,37.000000000000000,406.000000000000000,19,3501,11.000000000000000,9503,44.000000000000000,377.000000000000000,168.000000000000000,5.000000000000000,37.000000000000000
532,9504,1,420.000000000000000,32.000000000000000,WST ADDITION,5,05,12,9,256.000000000000000,17.000000000000000,403.000000000000000,19,3500,2.000000000000000,9504,109.000000000000000,388.000000000000000,20.000000000000000,2.000000000000000,14.000000000000000
533,9505,15,1010.000000000000000,53.000000000000000,WST ADDITION,5,05,12,9,316.000000000000000,51.000000000000000,959.000000000000000,19,3507,1.000000000000000,9505,280.000000000000000,957.000000000000000,340.000000000000000,3.000000000000000,19.000000000000000
534,9506,7,1251.000000000000000,232.000000000000000,WST ADDITION,5,05,12,9,481.000000000000000,91.000000000000000,1160.000000000000000,19,3514,7.000000000000000,9506,206.000000000000000,1019.000000000000000,364.000000000000000,9.000000000000000,93.000000000000000
535,9507,5,1000.000000000000000,68.000000000000000,LRL HTS/ANZA,5,05,12,9,652.000000000000000,64.000000000000000,936.000000000000000,19,3512,0.000000000000000,9507,122.000000000000000,932.000000000000000,130.000000000000000,2.000000000000000,30.000000000000000
536,9508,7,1029.000000000000000,110.000000000000000,WST ADDITION,5,05,12,9,734.000000000000000,56.000000000000000,973.000000000000000,19,3513,2.000000000000000,9508,80.000000000000000,919.000000000000000,119.000000000000000,6.000000000000000,32.000000000000000
537,9509,4,990.000000000000000,84.000000000000000,LRL HTS/ANZA,5,05,12,9,676.000000000000000,58.000000000000000,932.000000000000000,19,3511,2.000000000000000,9509,159.000000000000000,906.000000000000000,54.000000000000000,4.000000000000000,37.000000000000000
538,9511,3,857.000000000000000,92.000000000000000,WST ADDITION,5,05,12,9,588.000000000000000,55.000000000000000,802.000000000000000,19,3512,10.000000000000000,9511,66.000000000000000,765.000000000000000,106.000000000000000,4.000000000000000,28.000000000000000
539,9512,5,1013.000000000000000,95.000000000000000,WST ADDITION,5,05,12,9,693.000000000000000,55.000000000000000,958.000000000000000,19,3517,0.000000000000000,9512,106.000000000000000,918.000000000000000,126.000000000000000,3.000000000000000,30.000000000000000
540,9513,5,1229.000000000000000,126.000000000000000,WST ADDITION,5,05,12,9,688.000000000000000,34.000000000000000,1195.000000000000000,19,3515,2.000000000000000,9513,131.000000000000000,1103.000000000000000,321.000000000000000,1.000000000000000,52.000000000000000
541,9514,26,28.000000000000000,5.000000000000000,NA,5,05,12,9,20.000000000000000,0.000000000000000,28.000000000000000,19,2514,1.000000000000000,9514,6.000000000000000,23.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
542,9515,6,1043.000000000000000,78.000000000000000,INNER SUNSET,5,05,12,9,613.000000000000000,56.000000000000000,987.000000000000000,19,2504,0.000000000000000,9515,324.000000000000000,965.000000000000000,14.000000000000000,4.000000000000000,32.000000000000000
543,9516,9,1290.000000000000000,111.000000000000000,INNER SUNSET,5,05,12,9,756.000000000000000,61.000000000000000,1229.000000000000000,19,2506,2.000000000000000,9516,408.000000000000000,1179.000000000000000,27.000000000000000,3.000000000000000,33.000000000000000
544,9517,6,1132.000000000000000,109.000000000000000,INNER SUNSET,5,05,12,9,663.000000000000000,59.000000000000000,1073.000000000000000,19,2507,1.000000000000000,9517,354.000000000000000,1023.000000000000000,15.000000000000000,2.000000000000000,38.000000000000000
545,9518,6,1122.000000000000000,84.000000000000000,INNER SUNSET,5,05,12,9,659.000000000000000,56.000000000000000,1066.000000000000000,19,2508,3.000000000000000,9518,331.000000000000000,1038.000000000000000,27.000000000000000,6.000000000000000,40.000000000000000
546,9519,6,1222.000000000000000,68.000000000000000,INNER SUNSET,5,05,12,9,758.000000000000000,56.000000000000000,1166.000000000000000,19,2509,0.000000000000000,9519,350.000000000000000,1154.000000000000000,24.000000000000000,5.000000000000000,29.000000000000000
547,9521,7,1117.000000000000000,86.000000000000000,INNER SUNSET,5,05,12,9,769.000000000000000,65.000000000000000,1052.000000000000000,19,2512,1.000000000000000,9521,236.000000000000000,1031.000000000000000,19.000000000000000,6.000000000000000,21.000000000000000
548,9522,8,1209.000000000000000,103.000000000000000,INNER SUNSET,5,05,12,9,826.000000000000000,60.000000000000000,1149.000000000000000,19,2513,0.000000000000000,9522,256.000000000000000,1106.000000000000000,32.000000000000000,2.000000000000000,33.000000000000000
549,9701,5,988.000000000000000,58.000000000000000,INNER SUNSET,7,07,12,9,534.000000000000000,39.000000000000000,949.000000000000000,19,2701,0.000000000000000,9701,379.000000000000000,930.000000000000000,4.000000000000000,2.000000000000000,30.000000000000000
550,9702,5,1001.000000000000000,72.000000000000000,INNER SUNSET,7,07,12,9,586.000000000000000,69.000000000000000,932.000000000000000,19,2702,0.000000000000000,9702,308.000000000000000,929.000000000000000,18.000000000000000,1.000000000000000,19.000000000000000
551,9703,16,1499.000000000000000,96.000000000000000,W TWIN PKS,7,07,12,8,603.000000000000000,59.000000000000000,1440.000000000000000,19,2704,1.000000000000000,9703,792.000000000000000,1403.000000000000000,6.000000000000000,0.000000000000000,38.000000000000000
552,9704,13,1338.000000000000000,82.000000000000000,W TWIN PKS,7,07,12,8,641.000000000000000,56.000000000000000,1282.000000000000000,19,2705,0.000000000000000,9704,593.000000000000000,1256.000000000000000,15.000000000000000,1.000000000000000,32.000000000000000
553,9705,8,1330.000000000000000,102.000000000000000,W TWIN PKS,7,07,12,8,734.000000000000000,80.000000000000000,1250.000000000000000,19,2706,3.000000000000000,9705,452.000000000000000,1228.000000000000000,26.000000000000000,7.000000000000000,28.000000000000000
554,9706,1,80.000000000000000,10.000000000000000,W TWIN PKS,7,07,12,9,61.000000000000000,2.000000000000000,78.000000000000000,19,2706,0.000000000000000,9706,14.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000
555,9707,19,1133.000000000000000,59.000000000000000,W TWIN PKS,7,07,12,8,568.000000000000000,60.000000000000000,1073.000000000000000,19,2712,2.000000000000000,9707,471.000000000000000,1074.000000000000000,17.000000000000000,1.000000000000000,14.000000000000000
556,9708,8,1323.000000000000000,108.000000000000000,W TWIN PKS,7,07,12,8,708.000000000000000,85.000000000000000,1238.000000000000000,19,2713,1.000000000000000,9708,464.000000000000000,1215.000000000000000,26.000000000000000,3.000000000000000,36.000000000000000
557,9709,21,1505.000000000000000,109.000000000000000,W TWIN PKS,7,07,12,8,633.000000000000000,63.000000000000000,1442.000000000000000,19,2711,0.000000000000000,9709,766.000000000000000,1396.000000000000000,9.000000000000000,3.000000000000000,31.000000000000000
558,9711,12,823.000000000000000,51.000000000000000,W TWIN PKS,7,07,12,8,501.000000000000000,51.000000000000000,772.000000000000000,19,2714,0.000000000000000,9711,249.000000000000000,772.000000000000000,3.000000000000000,3.000000000000000,16.000000000000000
559,9712,16,848.000000000000000,45.000000000000000,W TWIN PKS,7,07,14,8,558.000000000000000,53.000000000000000,795.000000000000000,19,2710,4.000000000000000,9712,217.000000000000000,803.000000000000000,11.000000000000000,1.000000000000000,4.000000000000000
560,9713,12,1474.000000000000000,61.000000000000000,W TWIN PKS,7,07,12,8,529.000000000000000,55.000000000000000,1419.000000000000000,19,2718,0.000000000000000,9713,864.000000000000000,1413.000000000000000,13.000000000000000,2.000000000000000,11.000000000000000
561,9714,14,1268.000000000000000,80.000000000000000,W TWIN PKS,7,07,14,8,774.000000000000000,94.000000000000000,1174.000000000000000,19,2721,1.000000000000000,9714,366.000000000000000,1188.000000000000000,21.000000000000000,1.000000000000000,11.000000000000000
562,9715,16,770.000000000000000,51.000000000000000,W TWIN PKS,7,07,14,8,526.000000000000000,27.000000000000000,743.000000000000000,19,2715,2.000000000000000,9715,201.000000000000000,719.000000000000000,0.000000000000000,2.000000000000000,12.000000000000000
563,9716,13,1449.000000000000000,82.000000000000000,W TWIN PKS,7,07,12,8,666.000000000000000,52.000000000000000,1397.000000000000000,19,2723,3.000000000000000,9716,687.000000000000000,1367.000000000000000,13.000000000000000,0.000000000000000,28.000000000000000
564,9717,11,1427.000000000000000,94.000000000000000,W TWIN PKS,7,07,12,8,834.000000000000000,80.000000000000000,1347.000000000000000,19,2724,0.000000000000000,9717,482.000000000000000,1333.000000000000000,8.000000000000000,3.000000000000000,20.000000000000000
565,9718,17,1141.000000000000000,82.000000000000000,W TWIN PKS,7,07,14,8,711.000000000000000,57.000000000000000,1084.000000000000000,19,2725,1.000000000000000,9718,352.000000000000000,1059.000000000000000,6.000000000000000,1.000000000000000,13.000000000000000
566,9719,27,1171.000000000000000,62.000000000000000,W TWIN PKS,7,07,14,8,816.000000000000000,49.000000000000000,1122.000000000000000,19,2726,0.000000000000000,9719,274.000000000000000,1109.000000000000000,13.000000000000000,1.000000000000000,18.000000000000000
567,9721,29,884.000000000000000,68.000000000000000,W TWIN PKS,7,07,14,8,565.000000000000000,40.000000000000000,844.000000000000000,19,2722,1.000000000000000,9721,233.000000000000000,816.000000000000000,23.000000000000000,1.000000000000000,21.000000000000000
568,9722,15,905.000000000000000,72.000000000000000,W TWIN PKS,7,07,14,8,547.000000000000000,39.000000000000000,866.000000000000000,19,2720,4.000000000000000,9722,248.000000000000000,833.000000000000000,49.000000000000000,4.000000000000000,14.000000000000000
569,9723,25,765.000000000000000,59.000000000000000,LAKE MERCED,7,07,14,8,293.000000000000000,44.000000000000000,721.000000000000000,19,2728,5.000000000000000,9723,403.000000000000000,706.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000
570,9724,37,1593.000000000000000,102.000000000000000,LAKE MERCED,7,07,14,8,612.000000000000000,55.000000000000000,1538.000000000000000,19,2729,5.000000000000000,9724,890.000000000000000,1491.000000000000000,3.000000000000000,0.000000000000000,28.000000000000000
571,9725,26,1417.000000000000000,52.000000000000000,LAKE MERCED,7,07,14,8,629.000000000000000,32.000000000000000,1385.000000000000000,19,2731,3.000000000000000,9725,727.000000000000000,1365.000000000000000,15.000000000000000,0.000000000000000,11.000000000000000
572,9726,12,408.000000000000000,28.000000000000000,LAKE MERCED,7,07,14,8,177.000000000000000,21.000000000000000,387.000000000000000,19,2730,5.000000000000000,9726,170.000000000000000,380.000000000000000,16.000000000000000,3.000000000000000,16.000000000000000
573,9727,18,581.000000000000000,36.000000000000000,W TWIN PKS,7,07,14,8,334.000000000000000,15.000000000000000,566.000000000000000,19,2732,2.000000000000000,9727,214.000000000000000,545.000000000000000,11.000000000000000,1.000000000000000,4.000000000000000
574,9728,32,1379.000000000000000,102.000000000000000,W TWIN PKS,7,07,14,8,752.000000000000000,80.000000000000000,1299.000000000000000,19,2733,4.000000000000000,9728,491.000000000000000,1277.000000000000000,20.000000000000000,5.000000000000000,27.000000000000000
575,9729,34,1013.000000000000000,27.000000000000000,W TWIN PKS,7,07,14,8,638.000000000000000,29.000000000000000,984.000000000000000,19,2734,0.000000000000000,9729,321.000000000000000,986.000000000000000,12.000000000000000,0.000000000000000,13.000000000000000
576,9731,12,767.000000000000000,51.000000000000000,W TWIN PKS,7,07,14,8,502.000000000000000,37.000000000000000,730.000000000000000,19,2735,0.000000000000000,9731,203.000000000000000,716.000000000000000,6.000000000000000,0.000000000000000,19.000000000000000
577,9732,1,86.000000000000000,19.000000000000000,W TWIN PKS,7,07,12,8,68.000000000000000,6.000000000000000,80.000000000000000,19,2740,0.000000000000000,9732,9.000000000000000,67.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000
578,9733,8,316.000000000000000,35.000000000000000,W TWIN PKS,7,07,14,8,198.000000000000000,29.000000000000000,287.000000000000000,19,2727,1.000000000000000,9733,77.000000000000000,281.000000000000000,3.000000000000000,2.000000000000000,6.000000000000000
579,9734,15,881.000000000000000,43.000000000000000,W TWIN PKS,7,07,14,8,596.000000000000000,35.000000000000000,846.000000000000000,19,2738,1.000000000000000,9734,220.000000000000000,838.000000000000000,21.000000000000000,0.000000000000000,8.000000000000000
580,9735,9,1009.000000000000000,73.000000000000000,W TWIN PKS,7,07,14,8,595.000000000000000,75.000000000000000,934.000000000000000,19,2739,1.000000000000000,9735,280.000000000000000,936.000000000000000,32.000000000000000,1.000000000000000,25.000000000000000
581,9736,18,947.000000000000000,105.000000000000000,W TWIN PKS,7,07,14,8,589.000000000000000,56.000000000000000,891.000000000000000,19,2741,0.000000000000000,9736,223.000000000000000,842.000000000000000,43.000000000000000,5.000000000000000,31.000000000000000
582,9737,10,1072.000000000000000,102.000000000000000,W TWIN PKS,7,07,14,8,607.000000000000000,63.000000000000000,1009.000000000000000,19,2750,0.000000000000000,9737,323.000000000000000,970.000000000000000,34.000000000000000,4.000000000000000,41.000000000000000
583,9738,31,1689.000000000000000,177.000000000000000,LAKE MERCED,7,07,14,8,1025.000000000000000,91.000000000000000,1598.000000000000000,19,2728,6.000000000000000,9738,415.000000000000000,1512.000000000000000,73.000000000000000,5.000000000000000,74.000000000000000
584,9739,18,1655.000000000000000,280.000000000000000,LAKE MERCED,7,07,14,8,733.000000000000000,100.000000000000000,1555.000000000000000,19,2756,6.000000000000000,9739,549.000000000000000,1375.000000000000000,96.000000000000000,20.000000000000000,151.000000000000000
585,9741,1,0.000000000000000,0.000000000000000,LAKE MERCED,7,07,14,8,0.000000000000000,0.000000000000000,0.000000000000000,19,2745,0.000000000000000,9741,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
586,9742,22,938.000000000000000,42.000000000000000,W TWIN PKS,7,07,14,8,408.000000000000000,29.000000000000000,909.000000000000000,19,2746,1.000000000000000,9742,470.000000000000000,896.000000000000000,13.000000000000000,3.000000000000000,14.000000000000000
587,9743,24,1876.000000000000000,269.000000000000000,LAKE MERCED,7,07,14,8,963.000000000000000,148.000000000000000,1728.000000000000000,19,2759,3.000000000000000,9743,520.000000000000000,1607.000000000000000,115.000000000000000,9.000000000000000,118.000000000000000
588,9744,5,1949.000000000000000,275.000000000000000,LAKE MERCED,7,07,14,8,942.000000000000000,108.000000000000000,1841.000000000000000,19,2757,5.000000000000000,9744,618.000000000000000,1674.000000000000000,143.000000000000000,14.000000000000000,119.000000000000000
589,9745,28,1981.000000000000000,307.000000000000000,LAKE MERCED,7,07,14,8,905.000000000000000,149.000000000000000,1832.000000000000000,19,2758,7.000000000000000,9745,651.000000000000000,1674.000000000000000,145.000000000000000,8.000000000000000,116.000000000000000
590,9746,23,1169.000000000000000,81.000000000000000,W TWIN PKS,7,07,14,8,677.000000000000000,40.000000000000000,1129.000000000000000,19,2747,0.000000000000000,9746,369.000000000000000,1088.000000000000000,60.000000000000000,8.000000000000000,15.000000000000000
591,9747,20,1510.000000000000000,224.000000000000000,W TWIN PKS,7,07,14,8,623.000000000000000,79.000000000000000,1431.000000000000000,19,1111,0.000000000000000,9747,600.000000000000000,1286.000000000000000,124.000000000000000,9.000000000000000,75.000000000000000
592,9748,19,1461.000000000000000,156.000000000000000,W TWIN PKS,7,07,14,8,684.000000000000000,64.000000000000000,1397.000000000000000,19,2749,1.000000000000000,9748,594.000000000000000,1305.000000000000000,73.000000000000000,5.000000000000000,40.000000000000000
593,9749,14,1822.000000000000000,351.000000000000000,INGLESIDE,7,07,14,8,380.000000000000000,87.000000000000000,1735.000000000000000,19,1112,5.000000000000000,9749,1034.000000000000000,1471.000000000000000,142.000000000000000,16.000000000000000,158.000000000000000
594,9751,27,1216.000000000000000,126.000000000000000,W TWIN PKS,7,07,14,8,671.000000000000000,62.000000000000000,1154.000000000000000,19,2751,2.000000000000000,9751,407.000000000000000,1090.000000000000000,43.000000000000000,2.000000000000000,29.000000000000000
595,9752,20,966.000000000000000,144.000000000000000,W TWIN PKS,7,07,14,8,554.000000000000000,50.000000000000000,916.000000000000000,19,2752,4.000000000000000,9752,295.000000000000000,822.000000000000000,24.000000000000000,5.000000000000000,34.000000000000000
596,9753,24,1174.000000000000000,232.000000000000000,W TWIN PKS,7,07,14,8,498.000000000000000,74.000000000000000,1100.000000000000000,19,2755,0.000000000000000,9753,503.000000000000000,942.000000000000000,18.000000000000000,6.000000000000000,75.000000000000000
597,9754,11,1030.000000000000000,212.000000000000000,W TWIN PKS,7,07,14,9,541.000000000000000,45.000000000000000,985.000000000000000,19,2753,5.000000000000000,9754,346.000000000000000,818.000000000000000,44.000000000000000,5.000000000000000,44.000000000000000
598,9755,11,885.000000000000000,257.000000000000000,W TWIN PKS,7,07,14,9,443.000000000000000,69.000000000000000,816.000000000000000,19,3870,5.000000000000000,9755,257.000000000000000,628.000000000000000,20.000000000000000,8.000000000000000,83.000000000000000
599,9756,24,1777.000000000000000,206.000000000000000,EXCELSIOR,7,07,14,8,428.000000000000000,101.000000000000000,1676.000000000000000,19,2761,16.000000000000000,9756,1045.000000000000000,1571.000000000000000,85.000000000000000,12.000000000000000,90.000000000000000
600,9801,15,838.000000000000000,242.000000000000000,EXCELSIOR,8,08,14,9,313.000000000000000,25.000000000000000,813.000000000000000,19,1102,5.000000000000000,9801,393.000000000000000,596.000000000000000,23.000000000000000,5.000000000000000,74.000000000000000
601,9900,1,0.000000000000000,0.000000000000000,NA, ,10,13, ,0.000000000000000,0.000000000000000,0.000000000000000,17,4000,0.000000000000000,9900,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
602,9901,8,0.000000000000000,0.000000000000000,EXCELSIOR,8,08,14,9,0.000000000000000,0.000000000000000,0.000000000000000,17,1102,0.000000000000000,9901,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
603,9902,4,0.000000000000000,0.000000000000000,EXCELSIOR,7,07,14,9,0.000000000000000,0.000000000000000,0.000000000000000,17,1101,0.000000000000000,9902,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
