precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7205,336,76,1,815,0,903,397
7206,121,32,1,340,0,390,184
7207,183,82,1,595,0,712,323
7208,163,77,1,539,0,635,291
7209,238,35,1,491,0,563,209
7301,235,91,1,813,0,1080,485
7302,258,66,1,732,0,862,403
7303,270,112,1,851,0,1032,468
7304,310,93,1,828,0,993,420
7305,310,83,1,772,0,906,359
7306,304,101,1,882,1,1076,447
7307,206,90,1,674,0,826,368
7308,227,54,1,548,0,641,261
7309,280,94,1,764,2,897,376
7311,296,115,1,853,2,986,422
7312,352,83,1,768,1,874,325
7313,277,77,1,798,0,1001,426
7314,107,83,1,511,1,833,309
7315,165,72,1,597,0,783,348
7316,195,75,1,661,0,893,386
7317,261,68,1,743,0,938,399
7318,228,105,1,689,0,788,343
7319,304,113,1,908,0,1123,475
7321,154,58,1,493,0,683,274
7322,91,78,1,526,0,937,351
7323,231,85,1,727,0,888,399
7324,191,74,1,601,0,756,322
7325,235,121,1,792,0,973,423
7326,226,89,1,749,0,922,424
7327,90,62,1,434,0,762,280
7328,107,102,1,617,0,1024,408
7329,166,51,1,454,1,607,234
7331,324,79,1,793,0,933,375
7332,176,68,1,718,0,889,464
7333,276,119,1,888,0,1101,478
7334,228,82,1,774,1,963,449
7335,331,93,1,894,0,1002,454
7336,305,113,1,883,1,1017,451
7337,273,69,1,755,1,944,401
7338,178,100,1,695,0,1005,408
7339,119,55,1,495,0,660,317
7341,198,88,1,765,0,974,469
7342,223,85,1,791,0,1034,477
7343,146,66,1,618,1,746,401
7344,272,116,1,916,0,1143,522
7345,200,113,1,891,0,1186,567
7346,190,77,1,762,0,991,486
7347,172,89,1,841,0,1085,562
7348,142,75,1,647,0,957,416
7349,221,83,1,771,0,1006,456
7501,205,67,1,522,0,574,243
7502,239,84,1,694,0,808,361
7503,205,69,1,688,1,808,404
7504,87,69,1,420,0,503,250
7505,289,73,1,762,1,915,383
7506,207,88,1,798,0,1018,482
7507,125,50,1,631,2,992,451
7508,172,53,1,606,1,735,372
7509,209,78,1,825,0,1006,528
7512,114,42,1,493,0,638,332
7513,99,82,1,601,0,836,416
7514,46,56,1,544,0,886,436
7515,140,66,1,710,0,898,498
7516,211,74,1,759,1,907,468
7517,211,70,1,826,0,956,537
7518,228,67,1,858,0,993,556
7519,154,67,1,676,0,802,445
7521,188,63,1,726,0,854,465
