precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7311,435,148,1,853,1,986,251
7312,380,117,1,768,2,874,262
7313,432,114,1,798,0,1001,234
7314,215,94,1,511,1,833,190
7315,311,111,1,597,0,783,163
7316,367,90,1,661,0,893,199
7317,387,91,1,743,4,938,246
7318,336,142,1,689,1,788,197
7319,467,140,1,908,2,1123,283
7321,244,77,1,493,1,683,164
7322,199,99,1,526,0,937,222
7323,359,106,1,727,0,888,250
7324,285,105,1,601,0,756,197
7325,407,128,1,792,0,973,244
7326,380,101,1,749,0,922,258
7327,187,81,1,434,0,762,164
7328,245,146,1,617,1,1024,225
7329,211,55,1,454,0,607,186
7331,405,108,1,793,3,933,262
7332,383,97,1,718,2,889,226
7333,442,162,1,888,1,1101,268
7334,426,101,1,774,0,963,233
7335,485,120,1,894,0,1002,273
7336,438,135,1,883,0,1017,297
7337,406,104,1,755,1,944,233
7338,287,143,1,695,2,1005,254
7339,256,60,1,495,0,660,175
7341,393,114,1,765,0,974,248
7342,468,105,1,791,1,1034,211
7343,348,88,1,618,1,746,177
7344,494,134,1,916,2,1143,280
7345,482,146,1,891,1,1186,251
7346,454,91,1,762,0,991,208
7347,483,102,1,841,0,1085,238
7348,329,100,1,647,0,957,204
7349,409,98,1,771,0,1006,253
7501,290,86,1,522,0,574,139
7502,383,104,1,694,0,808,197
7503,373,94,1,688,0,808,212
7504,235,68,1,420,1,503,102
7505,462,95,1,762,2,915,187
7506,444,109,1,798,1,1018,223
7507,360,64,1,631,4,992,200
7508,325,77,1,606,0,735,196
7509,456,94,1,825,0,1006,265
7512,295,57,1,493,1,638,135
7513,309,101,1,601,0,836,187
7514,306,78,1,544,2,886,152
7515,430,84,1,710,1,898,189
7516,416,103,1,759,0,907,235
7517,551,87,1,826,0,956,180
7518,600,88,1,858,1,993,162
7519,423,92,1,676,0,802,151
7521,484,73,1,726,0,854,159
7522,503,70,1,742,1,848,161
7523,466,61,1,689,0,821,155
7524,324,66,1,532,0,728,136
7525,383,72,1,636,0,870,171
7526,518,86,1,858,0,999,237
7527,350,68,1,624,1,773,191
7529,583,78,1,860,1,992,192
7531,535,97,1,805,0,954,168
7532,441,101,1,741,0,886,191
7533,602,99,1,910,0,1025,196
7534,510,82,1,775,0,967,174
7535,468,66,1,711,0,807,171
7536,496,85,1,775,0,895,186
7537,430,77,1,664,0,783,150
7538,478,73,1,736,0,831,174
7539,576,73,1,821,0,978,169
7541,522,65,1,728,0,865,138
7542,513,55,1,756,1,906,182
7543,529,84,1,806,2,993,188
7544,521,90,1,821,0,962,205
7545,520,101,1,833,0,970,204
7546,534,90,1,817,0,935,183
7547,565,88,1,837,0,1057,169
7548,563,98,1,894,0,1135,226
7549,444,88,1,734,2,854,192
7551,454,73,1,669,0,762,136
7552,460,68,1,678,2,756,137
7553,81,29,1,168,0,187,54
7554,499,68,1,769,2,859,186
7555,563,99,1,846,1,893,171
7556,636,73,1,906,1,1008,186
7601,321,76,1,588,0,929,183
7602,377,81,1,689,2,962,225
7603,423,75,1,690,1,888,183
7604,368,70,1,677,0,989,232
7605,220,62,1,428,0,771,146
7606,366,84,1,640,0,992,186
7607,402,88,1,710,0,1055,207
7608,100,44,1,244,0,456,96
7609,283,94,1,551,0,1051,169
7611,261,76,1,479,0,898,134
7612,203,59,1,418,0,668,149
