precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7838,162,68,1,839,1,933,609
7839,138,74,1,785,0,869,563
7841,108,71,1,839,0,947,652
7842,102,68,1,864,0,960,686
7843,78,52,1,679,1,802,544
7844,57,51,1,594,0,682,481
7845,134,64,1,783,0,869,581
7846,123,76,1,814,1,925,604
7847,115,80,1,843,0,960,643
7848,112,64,1,818,1,905,638
7849,126,69,1,864,1,967,667
7851,123,41,1,472,1,528,305
7852,131,56,1,584,0,644,393
7853,142,69,1,770,3,896,549
7854,133,73,1,825,1,933,611
7855,116,81,1,870,0,968,665
7856,118,73,1,769,0,849,572
7857,127,58,1,854,0,963,663
7858,87,55,1,674,1,791,527
7859,155,60,1,834,2,915,616
7861,129,71,1,776,0,881,559
7862,121,74,1,815,0,923,617
7863,115,66,1,819,2,939,630
7864,102,64,1,703,1,815,535
7865,108,73,1,754,0,853,563
7866,181,82,1,746,0,831,479
7867,126,48,1,822,1,946,645
7868,121,57,1,764,0,901,576
7869,133,60,1,789,0,874,594
7871,153,63,1,804,2,909,584
7872,133,60,1,819,1,902,623
7873,125,65,1,788,0,874,596
7874,71,31,1,408,0,482,307
7875,66,42,1,525,0,628,410
7901,104,106,1,952,0,1286,739
7902,84,86,1,842,1,1064,659
7903,61,78,1,652,0,929,507
7904,69,71,1,694,0,926,549
7905,86,65,1,718,0,851,566
7906,59,74,1,653,0,854,517
7907,72,85,1,834,1,991,666
7908,103,102,1,872,0,1008,665
7909,62,71,1,644,0,787,510
7911,94,68,1,734,1,907,569
7912,101,92,1,874,0,1090,670
7913,73,69,1,800,0,964,654
7914,76,70,1,752,0,895,603
7915,80,61,1,716,1,892,573
7916,63,75,1,768,0,953,628
7917,72,78,1,868,1,1073,710
7918,54,58,1,697,0,860,582
7919,61,67,1,767,2,928,636
7921,72,52,1,694,0,970,568
7922,59,70,1,705,0,884,570
7923,74,55,1,689,0,930,562
7924,79,64,1,696,1,883,551
7925,46,46,1,483,0,591,387
7926,70,59,1,695,2,820,556
7927,68,50,1,688,1,782,566
7928,92,61,1,849,0,976,688
7929,85,44,1,780,1,871,644
7931,98,48,1,687,1,765,535
7932,65,47,1,482,1,557,379
7933,2,1,1,7,0,8,4
7934,75,66,1,772,0,888,628
7935,100,54,1,851,0,949,693
7936,72,53,1,764,0,876,632
7937,90,51,1,780,1,909,629
7938,68,53,1,636,0,808,511
7939,50,50,1,593,1,674,486
7941,80,58,1,655,1,790,513
7942,99,65,1,769,1,950,594
7943,112,80,1,780,0,938,582
7944,87,68,1,692,0,830,536
7945,78,76,1,663,1,926,505
7946,155,72,1,716,2,976,483
7947,167,72,1,717,2,964,471
7948,177,78,1,721,1,933,459
7949,136,49,1,433,1,594,244
7951,154,90,1,645,1,841,397
7952,138,57,1,651,0,865,447
